,0
56760,model
56761,pilot
56762,inadequ
56763,lookout
56764,failur
56765,maintain
56766,clearanc
56767,power
56768,line
56769,factor
56770,low
56771,altitud
56772,helicopt
56773,oper
56774,disengag
56775,oil
56776,jet
56777,fit
56778,thread
56779,receptacl
56780,forward
56781,engin
56782,crankshaft
56783,result
56784,excess
56785,oil
56786,within
56787,clutch
56788,assembl
56789,subsequ
56790,slip
56791,clutch
56792,ultim
56793,disengag
56794,rotor
56795,drive
56796,system
56797,engin
56798,contribut
56799,factor
56800,pilot
56801,maintain
56802,clearanc
56803,electr
56804,fenc
56805,hidden
56806,object
56807,grass
56808,land
56809,surfac
56810,pilot
56811,inadequ
56812,flight
56813,plan
56814,result
56815,fuel
56816,exhaust
56817,subsequ
56818,loss
56819,engin
56820,power
56821,pilot
56822,failur
56823,assur
56824,adequ
56825,fuel
56826,suppli
56827,flight
56828,result
56829,fuel
56830,exhaust
56831,factor
56832,associ
56833,accid
56834,sign
56835,contact
56836,airplan
56837,forc
56838,land
56839,mechan
56840,failur
56841,properli
56842,secur
56843,nose
56844,land
56845,gear
56846,actuat
56847,push
56848,pull
56849,tube
56850,land
56851,gear
56852,hing
56853,clevi
56854,result
56855,gear
56856,jam
56857,fulli
56858,retract
56859,takeoff
56860,pilot
56861,fail
56862,maintain
56863,adequ
56864,airspe
56865,margin
56866,result
56867,stall
56868,mush
56869,hard
56870,land
56871,fail
56872,maintain
56873,direct
56874,control
56875,left
56876,main
56877,land
56878,gear
56879,separ
56880,struck
56881,rock
56882,separ
56883,power
56884,turbin
56885,shaft
56886,retain
56887,bolt
56888,result
56889,extens
56890,power
56891,turbin
56892,area
56893,damag
56894,loss
56895,shaft
56896,output
56897,power
56898,pilot
56899,perform
56900,low
56901,altitud
56902,maneuv
56903,failur
56904,maintain
56905,aircraft
56906,control
56907,factor
56908,gusti
56909,wind
56910,failur
56911,altern
56912,batteri
56913,prevent
56914,oper
56915,land
56916,gear
56917,extens
56918,system
56919,result
56920,nose
56921,land
56922,gear
56923,collaps
56924,land
56925,roll
56926,loss
56927,power
56928,right
56929,engin
56930,due
56931,flight
56932,fuel
56933,fed
56934,fire
56935,right
56936,engin
56937,compart
56938,exact
56939,origin
56940,could
56941,determin
56942,like
56943,relat
56944,right
56945,engin
56946,driven
56947,fuel
56948,pump
56949,fuel
56950,suppli
56951,line
56952,fit
56953,contribut
56954,accid
56955,pilot
56956,failur
56957,adher
56958,poh
56959,procedur
56960,respond
56961,fire
56962,configur
56963,airplan
56964,reduc
56965,aerodynam
56966,drag
56967,pilot
56968,improp
56969,preflight
56970,plan
56971,prepar
56972,failur
56973,attain
56974,proper
56975,altitud
56976,pilot
56977,failur
56978,maintain
56979,direct
56980,control
56981,attempt
56982,takeoff
56983,loss
56984,engin
56985,power
56986,due
56987,carburetor
56988,ice
56989,failur
56990,pilot
56991,correctli
56992,use
56993,carburetor
56994,heat
56995,pilot
56996,failur
56997,maintain
56998,control
56999,airplan
57000,forc
57001,land
57002,result
57003,hard
57004,land
57005,contribut
57006,accid
57007,ruptur
57008,pressur
57009,oil
57010,line
57011,pilot
57012,misidentif
57013,airport
57014,failur
57015,select
57016,adequ
57017,altitud
57018,terrain
57019,factor
57020,accid
57021,pilot
57022,disregard
57023,night
57024,time
57025,medic
57026,limit
57027,lack
57028,geograph
57029,familiar
57030,area
57031,failur
57032,connect
57033,rod
57034,cruis
57035,flight
57036,result
57037,loss
57038,engin
57039,power
57040,tree
57041,factor
57042,loss
57043,engin
57044,power
57045,undetermin
57046,reason
57047,pilot
57048,incapacit
57049,due
57050,ruptur
57051,berri
57052,aneurysm
57053,takeoff
57054,pilot
57055,failur
57056,maintain
57057,direct
57058,control
57059,takeoff
57060,contribut
57061,accid
57062,pilot
57063,inadequ
57064,preflight
57065,failur
57066,follow
57067,airplan
57068,manufactur
57069,checklist
57070,ensur
57071,rudder
57072,trim
57073,control
57074,right
57075,propel
57076,control
57077,lever
57078,posit
57079,correctli
57080,pilot
57081,failur
57082,maintain
57083,direct
57084,control
57085,land
57086,result
57087,ground
57088,loop
57089,failur
57090,fuel
57091,control
57092,unit
57093,fcu
57094,bellow
57095,result
57096,signific
57097,loss
57098,engin
57099,power
57100,pilot
57101,encount
57102,unsuit
57103,terrain
57104,subsequ
57105,forc
57106,land
57107,contribut
57108,factor
57109,pilot
57110,inadvert
57111,exceed
57112,engin
57113,temperatur
57114,limit
57115,use
57116,manual
57117,overrid
57118,mor
57119,system
57120,addit
57121,factor
57122,roadway
57123,util
57124,pole
57125,struck
57126,forc
57127,land
57128,failur
57129,pilot
57130,maintain
57131,rotor
57132,rpm
57133,downwind
57134,turn
57135,factor
57136,accid
57137,inadequ
57138,altitud
57139,recov
57140,loss
57141,rotor
57142,rpm
57143,initi
57144,vfr
57145,flight
57146,advers
57147,weather
57148,instrument
57149,meteorologi
57150,condit
57151,factor
57152,contribut
57153,accid
57154,advers
57155,weather
57156,condit
57157,pilot
57158,self
57159,induc
57160,pressur
57161,maintain
57162,currenc
57163,pilot
57164,select
57165,unsuit
57166,terrain
57167,land
57168,factor
57169,hidden
57170,obstruct
57171,surfac
57172,land
57173,area
57174,pilot
57175,compani
57176,disregard
57177,hazard
57178,weather
57179,condit
57180,pilot
57181,failur
57182,maintain
57183,control
57184,airplan
57185,contribut
57186,accid
57187,gusti
57188,crosswind
57189,condit
57190,pilot
57191,vfr
57192,flight
57193,instrument
57194,meteorolog
57195,condit
57196,imc
57197,failur
57198,maintain
57199,control
57200,aircraft
57201,becom
57202,spatial
57203,disori
57204,inadvert
57205,exceed
57206,design
57207,stress
57208,limit
57209,aircraft
57210,factor
57211,relat
57212,accid
57213,advers
57214,weather
57215,condit
57216,failur
57217,pilot
57218,obtain
57219,preflight
57220,weather
57221,brief
57222,pilot
57223,lack
57224,instrument
57225,experi
57226,partial
57227,loss
57228,engin
57229,power
57230,immedi
57231,takeoff
57232,undetermin
57233,reason
57234,pilot
57235,failur
57236,maintain
57237,direct
57238,control
57239,senior
57240,ground
57241,agent
57242,failur
57243,follow
57244,written
57245,procedur
57246,direct
57247,pilot
57248,allow
57249,aircraft
57250,lift
57251,prematurli
57252,slow
57253,airspe
57254,failur
57255,maintain
57256,direct
57257,control
57258,inadvert
57259,enter
57260,stall
57261,contribut
57262,accid
57263,pilot
57264,experi
57265,level
57266,lack
57267,qualif
57268,failur
57269,pilot
57270,maintain
57271,adequ
57272,visual
57273,lookout
57274,result
57275,midair
57276,collis
57277,two
57278,airplan
57279,failur
57280,pilot
57281,maintain
57282,adequ
57283,airspe
57284,maneuv
57285,fli
57286,low
57287,altitud
57288,result
57289,stall
57290,collis
57291,terrain
57292,factor
57293,relat
57294,accid
57295,pilot
57296,allow
57297,weight
57298,balanc
57299,aft
57300,center
57301,graviti
57302,limit
57303,exceed
57304,pilot
57305,failur
57306,maintain
57307,fli
57308,speed
57309,result
57310,stall
57311,collsion
57312,ground
57313,pilot
57314,attain
57315,proper
57316,touchdown
57317,point
57318,attempt
57319,land
57320,tailwind
57321,delay
57322,decis
57323,abort
57324,land
57325,pilot
57326,fail
57327,maintain
57328,rotor
57329,rpm
57330,due
57331,lack
57332,familiar
57333,aircraft
57334,perform
57335,data
57336,procedur
57337,pilot
57338,command
57339,fail
57340,properli
57341,pre
57342,flight
57343,airplan
57344,assur
57345,adequ
57346,fuel
57347,suppli
57348,onboard
57349,complet
57350,intend
57351,flight
57352,result
57353,engin
57354,failur
57355,due
57356,fuel
57357,exhaust
57358,pilot
57359,failur
57360,perform
57361,manual
57362,gear
57363,extens
57364,procedur
57365,suspect
57366,unsaf
57367,land
57368,gear
57369,indic
57370,result
57371,collaps
57372,main
57373,land
57374,gear
57375,land
57376,rollout
57377,factor
57378,accid
57379,pilot
57380,lack
57381,total
57382,experi
57383,kind
57384,aircraft
57385,pilot
57386,inadequ
57387,visual
57388,lookout
57389,taxi
57390,runway
57391,result
57392,failur
57393,see
57394,avoid
57395,fuel
57396,truck
57397,pilot
57398,improp
57399,fuel
57400,manag
57401,result
57402,loss
57403,engin
57404,power
57405,due
57406,fuel
57407,starvat
57408,forc
57409,land
57410,subsequ
57411,flight
57412,collis
57413,terrain
57414,lack
57415,suitabl
57416,terrain
57417,forc
57418,land
57419,relat
57420,factor
57421,pilot
57422,failur
57423,maintain
57424,adequ
57425,clearanc
57426,obstruct
57427,antenna
57428,tower
57429,continu
57430,flight
57431,instrument
57432,meteorolog
57433,condit
57434,factor
57435,associ
57436,accid
57437,low
57438,ceil
57439,low
57440,visibl
57441,pilot
57442,improp
57443,flare
57444,land
57445,failur
57446,pilot
57447,follow
57448,airplan
57449,checklist
57450,result
57451,inadvert
57452,gear
57453,land
57454,pilot
57455,failur
57456,maintain
57457,runway
57458,align
57459,result
57460,aircraft
57461,encount
57462,high
57463,veget
57464,loss
57465,direct
57466,control
57467,collis
57468,tree
57469,ground
57470,encount
57471,terrain
57472,takeoff
57473,roll
57474,result
57475,left
57476,side
57477,brake
57478,oper
57479,inadequ
57480,mainten
57481,inspect
57482,overload
57483,nose
57484,land
57485,gear
57486,soft
57487,terrain
57488,factor
57489,pilot
57490,attempt
57491,maneuv
57492,away
57493,power
57494,line
57495,forc
57496,land
57497,result
57498,collis
57499,tree
57500,fenc
57501,pilot
57502,failur
57503,follow
57504,preland
57505,checklist
57506,result
57507,wheel
57508,land
57509,neglect
57510,lower
57511,airplan
57512,land
57513,gear
57514,factor
57515,accid
57516,pilot
57517,divert
57518,attent
57519,associ
57520,turbul
57521,wet
57522,airstrip
57523,failur
57524,pilot
57525,follow
57526,publish
57527,procedur
57528,elect
57529,full
57530,flap
57531,pilot
57532,failur
57533,maintain
57534,adequ
57535,airspe
57536,result
57537,stall
57538,contribut
57539,factor
57540,pilot
57541,lack
57542,experi
57543,categori
57544,aircraft
57545,addit
57546,factor
57547,inadequ
57548,upgrad
57549,train
57550,provid
57551,compani
57552,own
57553,airplan
57554,provid
57555,train
57556,flight
57557,separ
57558,empennag
57559,undetermin
57560,reason
57561,case
57562,modifi
57563,august
57564,2
57565,2006
57566,inadequ
57567,mainten
57568,pilot
57569,failur
57570,maintain
57571,airspe
57572,result
57573,failur
57574,carburetor
57575,inadvert
57576,stall
57577,untrain
57578,bystand
57579,attempt
57580,marshal
57581,helicopt
57582,result
57583,helicopt
57584,inadvert
57585,encount
57586,object
57587,failur
57588,mainten
57589,personnel
57590,properli
57591,instal
57592,engin
57593,py
57594,line
57595,correctli
57596,result
57597,total
57598,loss
57599,engin
57600,power
57601,subsequ
57602,forc
57603,land
57604,contribut
57605,accid
57606,lack
57607,suitabl
57608,terrain
57609,captain
57610,delay
57611,issu
57612,instruct
57613,flight
57614,attend
57615,seat
57616,poor
57617,crew
57618,coordin
57619,factor
57620,accid
57621,turbul
57622,cloud
57623,cfi
57624,improp
57625,procedur
57626,takeoff
57627,factor
57628,prematur
57629,liftoff
57630,inadvert
57631,stall
57632,mush
57633,improp
57634,assembl
57635,main
57636,rotor
57637,blade
57638,control
57639,compon
57640,oper
57641,mainten
57642,personnel
57643,result
57644,main
57645,rotor
57646,blade
57647,diverg
57648,path
57649,contact
57650,tail
57651,rotor
57652,drive
57653,shaft
57654,ground
57655,oper
57656,follow
57657,land
57658,pilot
57659,decis
57660,land
57661,rough
57662,surfac
57663,hidden
57664,obstruct
57665,hole
57666,loss
57667,engin
57668,power
57669,undetermin
57670,reason
57671,pilot
57672,improp
57673,decis
57674,perform
57675,aerobat
57676,result
57677,design
57678,stress
57679,limit
57680,airplan
57681,exceed
57682,due
57683,excess
57684,airspe
57685,contribut
57686,factor
57687,accid
57688,pilot
57689,overconfid
57690,airplan
57691,abil
57692,lack
57693,aerobat
57694,flight
57695,experi
57696,pilot
57697,failur
57698,maintain
57699,direct
57700,control
57701,land
57702,crosswind
57703,pilot
57704,improp
57705,flare
57706,land
57707,aircraft
57708,flight
57709,envelop
57710,exceed
57711,student
57712,pilot
57713,alcohol
57714,impair
57715,effici
57716,judgement
57717,result
57718,failur
57719,maintain
57720,airspe
57721,go
57722,around
57723,loss
57724,engin
57725,power
57726,takeoff
57727,initi
57728,climb
57729,due
57730,undetermin
57731,reason
57732,pilot
57733,inadequ
57734,compens
57735,gust
57736,variabl
57737,wind
57738,encount
57739,land
57740,factor
57741,includ
57742,gust
57743,suddenli
57744,shift
57745,wind
57746,hangar
57747,near
57748,spot
57749,helicopt
57750,land
57751,misjudg
57752,descent
57753,rate
57754,delay
57755,correct
57756,action
57757,factor
57758,includ
57759,lack
57760,experi
57761,type
57762,aircraft
57763,build
57764,near
57765,land
57766,area
57767,pilot
57768,inadvert
57769,wheel
57770,land
57771,water
57772,pilot
57773,misjudg
57774,flare
57775,improp
57776,level
57777,improp
57778,recoveri
57779,bounc
57780,land
57781,pilot
57782,decis
57783,make
57784,abrupt
57785,steep
57786,low
57787,altitud
57788,turn
57789,takeoff
57790,attempt
57791,return
57792,departur
57793,airport
57794,result
57795,aerodynam
57796,stall
57797,loss
57798,aircraft
57799,control
57800,contribut
57801,accid
57802,pilot
57803,failur
57804,ensur
57805,airplan
57806,engin
57807,access
57808,cowl
57809,properli
57810,latch
57811,takeoff
57812,failur
57813,pilot
57814,maintain
57815,adequ
57816,airspe
57817,pull
57818,banner
57819,pickup
57820,result
57821,stall
57822,collis
57823,tree
57824,recov
57825,stall
57826,pilot
57827,delay
57828,abort
57829,takeoff
57830,hit
57831,soft
57832,spot
57833,sand
57834,runway
57835,result
57836,airplan
57837,go
57838,runway
57839,collid
57840,tree
57841,contribut
57842,accid
57843,pilot
57844,decis
57845,attempt
57846,flight
57847,weight
57848,condit
57849,pilot
57850,failur
57851,maintain
57852,fli
57853,speed
57854,result
57855,aerodynam
57856,stall
57857,privat
57858,pilot
57859,failur
57860,maintain
57861,adequ
57862,airspe
57863,result
57864,inadvert
57865,stall
57866,impact
57867,tree
57868,factor
57869,faa
57870,inspector
57871,delay
57872,remedi
57873,action
57874,lack
57875,experi
57876,make
57877,model
57878,motorglid
57879,pilot
57880,failur
57881,maintain
57882,direct
57883,control
57884,land
57885,pilot
57886,failur
57887,calcul
57888,takeoff
57889,distanc
57890,condit
57891,result
57892,flight
57893,collis
57894,fenc
57895,tree
57896,terrain
57897,factor
57898,accid
57899,faa
57900,failur
57901,requir
57902,manufactur
57903,manufactur
57904,failur
57905,make
57906,avail
57907,perform
57908,section
57909,aircraft
57910,poh
57911,specif
57912,adjust
57913,takeoff
57914,distanc
57915,dispers
57916,equip
57917,chart
57918,condit
57919,level
57920,standard
57921,atmospher
57922,condit
57923,zero
57924,wind
57925,hard
57926,surfac
57927,runway
57928,total
57929,loss
57930,engin
57931,power
57932,takeoff
57933,undetermin
57934,reason
57935,factor
57936,impair
57937,pilot
57938,command
57939,due
57940,counter
57941,antihistamin
57942,improp
57943,repair
57944,engin
57945,compon
57946,repair
57947,facil
57948,result
57949,complet
57950,loss
57951,engin
57952,power
57953,contribut
57954,accid
57955,failur
57956,repair
57957,facil
57958,recogn
57959,improp
57960,repair
57961,accomplish
57962,allow
57963,compon
57964,place
57965,servic
57966,pilot
57967,failur
57968,maintain
57969,direct
57970,control
57971,takeoff
57972,result
57973,collis
57974,build
57975,pilot
57976,failur
57977,maintain
57978,runway
57979,align
57980,subsequ
57981,collis
57982,bale
57983,improp
57984,instal
57985,doubler
57986,patch
57987,prevent
57988,right
57989,flap
57990,actuat
57991,move
57992,properli
57993,led
57994,subsequ
57995,interfer
57996,aileron
57997,pilot
57998,inadequ
57999,compens
58000,wind
58001,condit
58002,final
58003,approach
58004,result
58005,uncontrol
58006,descent
58007,subsequ
58008,collis
58009,ground
58010,contribut
58011,factor
58012,windshear
58013,condit
58014,loss
58015,engin
58016,power
58017,undetermin
58018,reason
58019,pilot
58020,intent
58021,flight
58022,ice
58023,condit
58024,airplan
58025,equip
58026,flight
58027,known
58028,ice
58029,condit
58030,result
58031,uncontrol
58032,descent
58033,contact
58034,tree
58035,instrument
58036,meteorolog
58037,condit
58038,factor
58039,relat
58040,accid
58041,pilot
58042,disregard
58043,weather
58044,brief
58045,includ
58046,flight
58047,precaut
58048,moder
58049,ice
58050,overconfid
58051,abil
58052,airplan
58053,limit
58054,inadvert
58055,stall
58056,due
58057,failur
58058,student
58059,pilot
58060,obtain
58061,adequ
58062,fli
58063,speed
58064,inadequ
58065,supervis
58066,instructor
58067,pilot
58068,cfi
58069,inop
58070,stall
58071,warn
58072,system
58073,consid
